,car_name,yr_mfr,fuel_type,kms_run,city,body_type,transmission,total_owners,original_price,warranty_avail,sale_price
1890,maruti ciaz,2017,diesel,60966,new delhi,sedan,manual,1,735180.0,False,602499
1891,honda jazz,2009,petrol,75136,new delhi,hatchback,manual,2,248301.0,False,218299
1892,maruti swift dzire,2012,petrol,86270,new delhi,sedan,manual,1,304499.0,False,304199
1893,hyundai creta,2018,diesel,65305,new delhi,suv,automatic,1,1597540.0,False,1281789
1894,maruti swift dzire,2013,diesel,76300,new delhi,sedan,manual,1,445635.0,False,356699
1896,hyundai creta,2017,diesel,41558,new delhi,suv,automatic,1,1108032.0,False,1047974
1897,renault duster,2013,diesel,78090,new delhi,suv,manual,1,424438.0,False,340199
1902,maruti vitara brezza,2019,diesel,35428,new delhi,suv,manual,1,847585.0,False,797699
1903,maruti swift,2013,diesel,70684,new delhi,hatchback,manual,1,429211.0,False,358099
1905,maruti eeco,2017,petrol & cng,100534,new delhi,suv,manual,1,366796.0,True,311899
1906,honda jazz,2015,petrol,87341,new delhi,hatchback,automatic,2,468199.0,False,454799
1909,hyundai i20,2012,petrol,80206,new delhi,hatchback,manual,1,370351.0,False,310899
1910,maruti swift dzire,2012,diesel,81509,new delhi,sedan,manual,1,416840.0,False,321199
1911,maruti alto 800,2013,petrol,74820,new delhi,hatchback,manual,1,223199.0,False,223099
1913,ford ecosport,2019,diesel,18721,new delhi,suv,manual,1,1153584.0,False,937399
1915,mahindra nuvosport,2016,diesel,100131,new delhi,suv,manual,1,412299.0,False,407499
1919,maruti vitara brezza,2016,diesel,70187,new delhi,suv,manual,1,638475.0,False,623699
1920,toyota innova crysta,2017,diesel,87721,new delhi,suv,manual,1,1379176.0,False,1331178
1921,toyota etios liva,2012,diesel,94952,new delhi,hatchback,manual,1,302160.0,False,258799
1922,honda city,2011,petrol,104139,new delhi,sedan,manual,1,305899.0,False,298699
1924,honda wr-v,2017,diesel,79597,new delhi,suv,manual,1,562199.0,False,560599
1925,mahindra thar,2018,diesel,51456,new delhi,suv,manual,1,923930.0,False,760799
1927,honda city,2013,petrol,86487,new delhi,sedan,manual,2,421706.0,False,414499
1929,maruti swift,2015,diesel,86567,new delhi,hatchback,manual,1,465552.0,False,393999
1930,maruti swift,2012,diesel,95613,new delhi,hatchback,manual,1,310975.0,False,307799
1931,maruti swift dzire,2010,petrol,84445,new delhi,sedan,manual,1,296206.0,False,267499
1932,hyundai verna,2012,diesel,88559,new delhi,sedan,manual,1,529487.0,False,424499
1933,maruti vitara brezza,2018,diesel,50930,new delhi,suv,manual,1,676099.0,False,668999
1934,maruti vitara brezza,2018,diesel,57619,new delhi,suv,manual,1,870847.0,False,678799
1935,maruti ritz,2013,diesel,76553,new delhi,hatchback,manual,1,332540.0,False,293999
1937,toyota corolla altis,2018,petrol,52819,new delhi,luxury sedan,automatic,1,1463175.0,False,1387940
1938,maruti vitara brezza,2018,diesel,44061,new delhi,suv,manual,1,746249.0,False,738999
1939,hyundai creta,2017,diesel,80682,new delhi,suv,automatic,1,1273779.0,False,1042419
1940,maruti swift,2015,diesel,76042,new delhi,hatchback,manual,1,440527.0,False,437999
1943,maruti swift,2011,petrol,83626,new delhi,hatchback,manual,1,342732.0,False,303599
1944,maruti dzire,2017,diesel,80717,new delhi,sedan,automatic,1,731357.0,False,593799
1948,hyundai verna,2012,petrol,109400,new delhi,sedan,manual,2,430376.0,False,372099
1949,maruti ciaz,2016,petrol,75533,new delhi,sedan,manual,1,608547.0,False,580899
1951,maruti swift,2015,diesel,85551,new delhi,hatchback,manual,1,509734.0,False,437699
1952,maruti swift,2015,diesel,80212,new delhi,hatchback,manual,1,500222.0,False,397499
1953,mahindra scorpio,2014,diesel,64935,new delhi,suv,manual,1,864890.0,False,831399
1956,mahindra xuv500,2015,diesel,49845,new delhi,luxury suv,manual,2,942536.0,False,902799
1957,maruti ciaz,2016,diesel,102888,new delhi,sedan,manual,1,647682.0,False,515199
1959,honda city,2010,petrol,117859,new delhi,sedan,manual,1,363305.0,False,296199
1960,maruti vitara brezza,2016,diesel,78346,new delhi,suv,manual,1,654007.0,False,617899
1961,toyota corolla altis,2016,petrol,68907,new delhi,luxury sedan,automatic,2,946525.0,False,910099
1962,maruti ertiga,2013,diesel,86148,new delhi,suv,manual,2,468834.0,False,456999
1963,maruti swift dzire,2014,diesel,79282,new delhi,sedan,manual,1,493179.0,False,424299
1965,mahindra scorpio,2015,diesel,75248,new delhi,suv,manual,1,915094.0,False,774799
1967,maruti ritz,2013,diesel,97984,new delhi,hatchback,manual,1,228400.0,False,220299
1969,maruti swift,2012,diesel,102024,new delhi,hatchback,manual,1,373252.0,False,302699
1971,maruti swift dzire,2013,diesel,79248,new delhi,sedan,manual,2,443369.0,False,359699
1974,maruti swift,2013,diesel,100033,new delhi,hatchback,manual,1,358915.0,False,293399
1975,toyota etios liva,2012,diesel,82756,new delhi,hatchback,manual,2,293086.0,False,229699
1976,mahindra tuv300,2015,diesel,90145,new delhi,suv,manual,1,561610.0,False,462099
1979,maruti swift,2014,diesel,91630,new delhi,hatchback,manual,1,490706.0,False,409299
1980,maruti swift dzire,2014,diesel,95770,new delhi,sedan,manual,1,464293.0,False,387599
1981,maruti swift,2012,diesel,112723,new delhi,hatchback,manual,1,380372.0,False,294299
1982,toyota innova,2015,diesel,73147,new delhi,suv,manual,2,925156.0,False,911199
1984,maruti swift dzire,2014,diesel,89500,new delhi,sedan,manual,1,335700.0,False,327899
1985,toyota etios liva,2012,diesel,124471,new delhi,hatchback,manual,1,275205.0,False,272699
1987,maruti swift dzire,2014,diesel,83070,new delhi,sedan,manual,2,428480.0,False,327399
1988,maruti swift dzire,2012,petrol,101605,new delhi,sedan,manual,1,337540.0,False,298599
1989,toyota etios liva,2013,diesel,97735,new delhi,hatchback,manual,1,393660.0,False,317999
1990,hyundai elite i20,2015,diesel,76329,new delhi,hatchback,manual,1,477492.0,False,457399
1991,maruti ciaz,2017,diesel,95366,new delhi,sedan,manual,1,712280.0,False,550799
1992,maruti swift dzire,2014,diesel,98400,new delhi,sedan,manual,1,443627.0,False,358599
1996,maruti baleno,2016,diesel,107803,new delhi,hatchback,manual,1,648780.0,False,526799
2001,maruti s cross,2017,diesel,86066,new delhi,suv,manual,1,1105510.0,False,910399
2002,honda city,2008,petrol,113355,new delhi,sedan,manual,1,276540.0,False,236699
2003,honda city,2009,petrol,125179,new delhi,sedan,manual,1,216599.0,False,208299
2004,mahindra xuv500,2015,diesel,84778,new delhi,luxury suv,manual,2,802580.0,False,742499
2005,maruti swift,2015,diesel,91461,new delhi,hatchback,manual,1,545171.0,False,427899
2006,maruti swift,2015,diesel,96266,new delhi,hatchback,manual,1,542761.0,False,418499
2008,volkswagen vento,2013,diesel,95866,new delhi,sedan,manual,1,400341.0,False,327499
2010,volkswagen polo,2011,petrol,110291,new delhi,hatchback,manual,2,247620.0,False,231299
2011,maruti swift,2015,diesel,122762,new delhi,hatchback,manual,1,411725.0,False,396699
2013,hyundai i20,2013,diesel,113692,new delhi,hatchback,manual,2,307208.0,False,271399
2015,mahindra xuv500,2013,diesel,90510,new delhi,luxury suv,manual,1,562700.0,False,478599
2019,hyundai i20,2011,petrol,114657,new delhi,hatchback,manual,1,276002.0,False,249299
2022,hyundai elite i20,2015,petrol,101538,new delhi,hatchback,manual,2,598122.0,False,474999
2023,toyota corolla altis,2015,petrol,79084,new delhi,luxury sedan,manual,2,850599.0,False,835699
2024,maruti swift,2013,diesel,113429,new delhi,hatchback,manual,1,437943.0,False,345199
2027,toyota innova,2015,diesel,76940,new delhi,suv,manual,2,846040.0,True,793599
2028,maruti swift dzire,2012,diesel,114962,new delhi,sedan,manual,1,348499.0,False,342599
2030,skoda rapid,2014,petrol,134412,new delhi,sedan,manual,1,404713.0,False,338499
2034,mercedes benz ml class,2014,diesel,61098,new delhi,luxury suv,manual,3,2039710.0,False,1972528
2035,maruti swift,2012,diesel,142099,new delhi,hatchback,manual,1,345228.0,False,306399
2036,ford ecosport,2015,diesel,122227,new delhi,suv,manual,2,499398.0,False,485799
2038,hyundai verna,2012,diesel,100752,new delhi,sedan,manual,1,373683.0,False,357299
2040,toyota etios liva,2013,diesel,105493,new delhi,hatchback,manual,2,323144.0,False,270399
2041,toyota etios,2012,diesel,130929,new delhi,sedan,manual,1,309480.0,False,254499
2042,toyota innova,2013,diesel,96015,new delhi,suv,manual,1,640881.0,False,628199
2045,maruti swift,2015,diesel,107563,new delhi,hatchback,manual,1,513232.0,False,457599
2046,toyota etios,2012,petrol,119615,new delhi,sedan,manual,1,367028.0,False,299699
2050,hyundai creta,2016,diesel,111100,new delhi,suv,manual,1,873970.0,True,802299
2054,hyundai i20,2012,petrol,123725,new delhi,hatchback,manual,1,321595.0,False,293399
2058,maruti wagon r 1.0,2011,petrol & cng,138341,new delhi,hatchback,manual,1,265811.0,False,242199
2059,hyundai i20,2012,diesel,159691,new delhi,hatchback,manual,1,328824.0,False,323299
2060,toyota etios liva,2014,diesel,134058,new delhi,hatchback,manual,2,404870.0,False,337299
2063,hyundai i10,2011,petrol,161043,new delhi,hatchback,manual,1,233011.0,False,208299
2065,maruti swift dzire,2013,diesel,122165,new delhi,sedan,manual,1,334980.0,False,274699
2066,mahindra xuv500,2015,diesel,114350,new delhi,luxury suv,manual,2,883891.0,False,852499
2067,hyundai i20,2012,diesel,139216,new delhi,hatchback,manual,1,272071.0,False,265599
2068,mahindra xuv500,2014,diesel,166731,new delhi,luxury suv,manual,1,598465.0,False,520499
2071,hyundai verna,2014,diesel,129459,new delhi,sedan,manual,2,587435.0,False,502099
2073,maruti swift,2013,diesel,119895,new delhi,hatchback,manual,1,396671.0,False,317799
2074,mahindra scorpio,2016,diesel,87025,new delhi,suv,manual,2,1000500.0,False,974699
2075,toyota innova,2013,diesel,112846,new delhi,suv,manual,3,721676.0,False,586899
2076,maruti celerio,2015,petrol & cng,158520,new delhi,hatchback,manual,1,344500.0,False,338799
2079,hyundai verna,2012,diesel,125497,new delhi,sedan,manual,2,328912.0,False,313599
2080,maruti ertiga,2014,diesel,120226,new delhi,suv,manual,1,446361.0,False,428799
2081,maruti ciaz,2016,diesel,155671,new delhi,sedan,manual,1,595806.0,False,482399
2082,mahindra tuv300,2016,diesel,146585,new delhi,suv,manual,1,593222.0,False,526999
2083,maruti swift,2013,diesel,141309,new delhi,hatchback,manual,1,393021.0,False,340399
2084,mercedes benz e class,2013,diesel,69864,new delhi,luxury sedan,manual,3,1162152.0,False,1150186
2086,honda city,2014,diesel,104060,new delhi,sedan,manual,1,587603.0,True,433999
2087,maruti swift dzire,2011,petrol,290868,new delhi,sedan,manual,1,254699.0,False,248499
2088,toyota innova,2014,diesel,99985,new delhi,suv,manual,1,870674.0,False,691699
2095,maruti swift,2014,diesel,121360,new delhi,hatchback,manual,2,351127.0,False,300699
2096,maruti alto k10,2015,petrol & cng,112578,new delhi,hatchback,manual,1,291599.0,False,279599
2097,toyota fortuner,2012,diesel,176354,new delhi,luxury suv,manual,1,1346736.0,False,1093929
2098,toyota corolla altis,2014,petrol,94389,new delhi,luxury sedan,automatic,1,886405.0,False,823799
2101,toyota innova,2013,diesel,157688,new delhi,suv,manual,1,623454.0,False,620699
2102,toyota fortuner,2014,diesel,123799,new delhi,luxury suv,automatic,2,1341559.0,False,1290677
2103,toyota fortuner,2014,diesel,111327,new delhi,luxury suv,automatic,2,1656367.0,False,1376224
2106,hyundai creta,2016,diesel,152387,new delhi,suv,manual,1,731041.0,False,686399
2107,toyota innova,2014,diesel,190850,new delhi,suv,manual,1,759849.0,False,662899
2108,toyota etios,2015,diesel,184158,new delhi,sedan,manual,1,484058.0,False,369299
2109,toyota fortuner,2012,diesel,119763,new delhi,luxury suv,manual,1,1165741.0,False,1131097
2110,maruti wagon r 1.0,2013,petrol & cng,190050,new delhi,hatchback,manual,1,298141.0,False,242799
2111,toyota innova,2013,diesel,195338,new delhi,suv,manual,1,778334.0,False,630699
2112,hyundai eon,2013,petrol,106269,new delhi,hatchback,manual,1,249305.0,False,218499
2113,toyota fortuner,2012,diesel,142163,new delhi,luxury suv,manual,1,1339654.0,False,1118270
2115,maruti s cross,2017,diesel,26229,new delhi,suv,manual,1,883199.0,False,843299
2120,maruti swift,2014,petrol,23888,new delhi,hatchback,manual,1,585291.0,False,460699
2122,maruti alto 800,2015,petrol,27014,new delhi,hatchback,manual,1,253799.0,False,249599
2123,maruti ignis,2018,petrol,13971,new delhi,hatchback,automatic,1,525599.0,False,525399
2127,hyundai i10,2012,petrol,36725,new delhi,hatchback,automatic,1,349796.0,False,299099
2130,maruti swift,2013,diesel,43029,new delhi,hatchback,manual,1,397936.0,False,293999
2132,toyota etios,2012,petrol,50238,new delhi,sedan,manual,1,308145.0,False,286599
2133,hyundai i20,2011,petrol,42965,new delhi,hatchback,manual,2,260899.0,False,257199
2134,maruti alto 800,2013,petrol,8967,new delhi,hatchback,manual,1,273182.0,False,239399
2136,hyundai grand i10,2015,diesel,46392,new delhi,hatchback,manual,1,425611.0,False,349199
2137,maruti baleno,2016,petrol,43212,new delhi,hatchback,manual,1,558194.0,True,450799
2140,hyundai eon,2014,petrol,47707,new delhi,hatchback,manual,2,204599.0,False,204299
2141,maruti alto,2020,petrol,18509,new delhi,hatchback,manual,1,396782.0,False,315699
2142,maruti zen estilo,2010,petrol,50189,new delhi,hatchback,manual,2,215567.0,False,191299
2144,maruti eeco,2018,petrol & cng,55247,new delhi,suv,manual,1,325632.0,False,320499
2146,ford ecosport,2017,petrol,30133,new delhi,suv,manual,2,674359.0,False,636099
2147,maruti a star,2009,petrol,30403,new delhi,hatchback,manual,1,182599.0,False,181199
2148,renault kwid,2016,petrol,46592,new delhi,hatchback,manual,1,276499.0,False,267299
2149,hyundai elite i20,2014,diesel,61234,new delhi,hatchback,manual,2,462451.0,False,451299
2151,toyota etios liva,2011,petrol,66960,new delhi,hatchback,manual,2,252199.0,False,242999
2152,maruti swift,2016,diesel,66524,new delhi,hatchback,manual,1,499609.0,False,435899
2153,renault duster,2013,diesel,63766,new delhi,suv,manual,1,372035.0,False,370099
2156,maruti baleno,2015,petrol,47806,new delhi,hatchback,manual,1,608270.0,False,483999
2159,maruti swift,2012,petrol & cng,72454,new delhi,hatchback,manual,1,493876.0,False,367999
2160,toyota innova crysta,2019,diesel,13877,new delhi,suv,automatic,1,1817089.0,False,1772548
2161,maruti swift dzire,2014,petrol,64810,new delhi,sedan,manual,3,362599.0,False,345499
2162,datsun redi go,2016,petrol,39204,new delhi,hatchback,manual,1,251810.0,False,224899
2166,honda accord,2011,petrol,82363,new delhi,sedan,manual,2,464684.0,False,379199
2167,chevrolet beat,2011,petrol,94604,new delhi,hatchback,manual,1,166870.0,False,158499
2170,toyota innova,2013,diesel,63675,new delhi,suv,manual,1,740641.0,True,690499
2172,honda city,2012,petrol,77333,new delhi,sedan,automatic,4,377702.0,False,347899
2173,honda city,2008,petrol & cng,82360,new delhi,sedan,manual,2,188999.0,False,181499
2176,hyundai creta,2019,petrol,16315,new delhi,suv,manual,1,1140991.0,False,915399
2177,maruti alto,2009,petrol,119227,new delhi,hatchback,manual,1,134799.0,False,134699
2179,maruti dzire,2018,diesel,48131,new delhi,sedan,manual,1,661875.0,False,628499
2181,mercedes benz c class,2012,diesel,23771,new delhi,luxury sedan,manual,1,1147459.0,False,1147358
2182,toyota innova,2012,diesel,79895,new delhi,suv,manual,1,606428.0,True,575599
2184,mahindra xuv500,2018,diesel,44133,new delhi,luxury suv,manual,1,1338223.0,False,1305019
2186,volkswagen polo,2018,petrol,43872,new delhi,hatchback,manual,1,934194.0,False,738499
2187,maruti vitara brezza,2018,diesel,53959,new delhi,suv,manual,2,706869.0,False,690599
2189,maruti vitara brezza,2016,diesel,72792,new delhi,suv,manual,1,680060.0,False,675099
2190,hyundai i20,2012,diesel,88519,new delhi,hatchback,manual,2,325586.0,True,247999
2192,maruti swift dzire,2010,petrol,120919,new delhi,sedan,manual,1,229099.0,False,227399
2193,honda accord,2011,petrol,105549,new delhi,sedan,manual,2,534713.0,False,473199
2195,hyundai elite i20,2016,petrol,108250,new delhi,hatchback,manual,1,585236.0,False,470099
2196,maruti alto k10,2013,petrol,115367,new delhi,hatchback,manual,1,255324.0,False,201399
2201,toyota etios liva,2013,diesel,106133,new delhi,hatchback,manual,2,282499.0,False,272199
2202,maruti swift dzire,2012,diesel,117766,new delhi,sedan,manual,2,303558.0,False,289899
2204,audi q3,2015,diesel,83737,new delhi,luxury suv,automatic,2,1625144.0,False,1559943
2206,maruti swift dzire,2013,diesel,149275,new delhi,sedan,manual,1,405205.0,False,357599
2207,honda city,2014,diesel,107208,new delhi,sedan,manual,1,466494.0,True,414399
2209,toyota etios liva,2014,diesel,103468,new delhi,hatchback,manual,2,406930.0,False,320999
2210,toyota etios,2012,diesel,212989,new delhi,sedan,manual,1,246799.0,False,240599
2211,maruti swift dzire,2012,diesel,129390,new delhi,sedan,manual,1,358988.0,False,260599
2212,renault duster,2015,diesel,130673,new delhi,suv,manual,1,576128.0,False,549499
2215,maruti alto,2011,petrol,13966,new delhi,hatchback,manual,1,208120.0,False,171299
2216,maruti wagon r 1.0,2013,petrol,38385,new delhi,hatchback,manual,1,308957.0,False,264299
2218,maruti wagon r 1.0,2014,petrol,27742,new delhi,hatchback,manual,2,291858.0,False,278899
2219,maruti dzire,2017,petrol,9562,new delhi,sedan,manual,2,655442.0,False,536799
2221,maruti baleno,2020,petrol,3965,new delhi,hatchback,manual,1,696589.0,False,667599
2222,hyundai grand i10,2017,petrol,9188,new delhi,hatchback,manual,1,451715.0,False,445299
2228,hyundai i20,2013,diesel,44007,new delhi,hatchback,manual,1,307646.0,False,293599
2231,hyundai i10,2016,petrol,2653,new delhi,hatchback,manual,1,384259.0,False,366099
2232,maruti swift dzire,2013,diesel,29622,new delhi,sedan,manual,1,387746.0,False,369299
2237,nissan sunny,2011,petrol,42176,new delhi,sedan,manual,1,263490.0,False,251499
2238,maruti ritz,2014,petrol,35218,new delhi,hatchback,manual,1,286900.0,False,285899
2239,hyundai grand i10,2015,petrol,27324,new delhi,hatchback,manual,1,506300.0,True,389099
2241,hyundai elite i20,2017,petrol,27010,new delhi,hatchback,manual,1,595287.0,False,583999
2242,hyundai grand i10,2014,petrol,25457,new delhi,hatchback,manual,1,449446.0,False,339199
2245,maruti swift dzire,2013,diesel,49409,new delhi,sedan,manual,1,375734.0,False,371699
2246,hyundai grand i10,2016,petrol,33661,new delhi,hatchback,manual,2,367949.0,False,355099
2247,tata tiago,2017,petrol,17399,new delhi,hatchback,manual,1,390046.0,False,384599
2248,hyundai eon,2014,petrol,44864,new delhi,hatchback,manual,1,207413.0,False,206799
2251,hyundai i20,2012,petrol,50918,new delhi,hatchback,manual,1,362428.0,False,280699
2252,hyundai elite i20,2015,petrol,45940,new delhi,hatchback,manual,1,532700.0,False,424899
