car_name,yr_mfr,fuel_type,kms_run,city,body_type,transmission,total_owners,original_price,sale_price
ford,2013,petrol,63466,bengaluru,suv,manual,1,,500000
hyundai,2012,petrol,72110,gurgaon,hatchback,manual,2,261335,237199
hyundai,2016,petrol,14894,bengaluru,hatchback,manual,2,564399,560999
maruti,2015,petrol,66221,mumbai,suv,manual,1,,616799
maruti,2019,petrol,15028,chennai,suv,manual,1,480199,465599
maruti,2015,petrol,31796,bengaluru,hatchback,manual,1,467618,386799
toyota,2013,diesel,96343,pune,sedan,manual,2,,382799
maruti,2017,petrol,34470,faridabad,hatchback,manual,2,,377299
tata,2015,diesel,135250,lucknow,suv,manual,2,646493,626999
maruti,2016,petrol,27100,bengaluru,hatchback,manual,1,,336699
maruti,2015,diesel,62761,chennai,sedan,manual,1,676384,567199
maruti,2016,diesel,73401,chennai,hatchback,manual,1,631887,520499
hyundai,2007,petrol,86033,hyderabad,hatchback,manual,2,253599,249599
maruti,2018,petrol & cng,8452,mumbai,hatchback,manual,1,487599,487499
maruti,2014,petrol,32033,mumbai,hatchback,automatic,1,,419199
toyota,2017,diesel,88398,noida,suv,manual,2,1576067,1248358
hyundai,2015,diesel,89930,ghaziabad,sedan,manual,1,,340199
maruti,2012,diesel,62307,hyderabad,hatchback,manual,1,494834,410599
maruti,2012,petrol,83548,lucknow,sedan,manual,1,408171,366799
maruti,2014,petrol & cng,99514,mumbai,suv,manual,1,,571799
tata,2018,diesel,49270,hyderabad,sedan,,1,526650,438299
hyundai,2019,diesel,13212,new delhi,suv,,1,1780955,1447530
hyundai,2013,diesel,51472,bengaluru,hatchback,manual,1,485700,415699
maruti,2018,petrol & cng,52539,noida,hatchback,manual,1,402999,401799
maruti,2007,petrol,117800,hyderabad,hatchback,manual,2,202470,182199
maruti,2007,petrol & cng,110646,ghaziabad,hatchback,manual,2,,89000
maruti,2012,petrol,31540,mumbai,hatchback,manual,1,312699,312499
toyota,2018,diesel,61729,ahmedabad,suv,automatic,1,1494000,1490758
toyota,2012,diesel,103935,gurgaon,suv,manual,2,707399,639499
hyundai,2007,petrol,64809,new delhi,hatchback,manual,2,128889,102499
honda,2015,petrol,36119,pune,sedan,automatic,1,726868,673999
ford,2008,diesel,114310,ahmedabad,sedan,manual,2,,111000
hyundai,2015,petrol,43748,bengaluru,hatchback,manual,3,,267899
tata,2017,petrol,26386,pune,sedan,manual,2,,491499
hyundai,2014,petrol,51206,ahmedabad,hatchback,manual,1,436605,371899
hyundai,2018,diesel,33080,mumbai,hatchback,manual,1,,726099
hyundai,2020,petrol,22747,ahmedabad,sedan,,1,1367805,1112008
maruti,2013,diesel,97585,bengaluru,suv,manual,1,601726,595999
ford,2018,petrol,20175,ghaziabad,,,1,632784,509099
maruti,2015,diesel,78595,noida,sedan,manual,1,498822,444499
maruti,2016,petrol,36179,new delhi,hatchback,manual,1,,367999
jeep,2018,diesel,62683,ahmedabad,luxury suv,manual,1,1660812,1367538
maruti,2010,petrol,58590,mumbai,sedan,manual,2,227299,227099
mahindra,2016,petrol,28640,new delhi,suv,manual,1,414418,328099
honda,2012,petrol,30254,mumbai,hatchback,manual,1,,302799
hyundai,2018,petrol,14673,gurgaon,hatchback,manual,1,468812,450399
maruti,2012,petrol,121979,ahmedabad,sedan,manual,1,394136,359899
toyota,2014,diesel,227391,bengaluru,suv,manual,1,1129885,1129683
mahindra,2010,diesel,132687,ahmedabad,suv,manual,1,,200000
honda,2014,petrol,104666,gurgaon,sedan,manual,2,,493399
ford,2015,petrol,110966,new delhi,suv,manual,1,571108,490999
maruti,2010,petrol,71122,bengaluru,hatchback,manual,2,264146,234399
hyundai,2009,petrol,68132,pune,hatchback,manual,3,,174099
maruti,2015,petrol,80800,bengaluru,sedan,manual,3,481299,481199
maruti,2018,petrol & cng,9582,mumbai,hatchback,manual,1,,465699
maruti,2019,petrol,22770,pune,suv,,1,1037500,1011199
maruti,2012,petrol,40911,bengaluru,hatchback,manual,2,,269599
hyundai,2019,petrol,8781,bengaluru,hatchback,,1,813141,782899
maruti,2012,diesel,84213,gurgaon,hatchback,manual,1,325179,324199
maruti,2019,petrol,5419,ahmedabad,hatchback,manual,1,696866,574999
hyundai,2009,petrol,85240,pune,hatchback,manual,1,,151999
honda,2010,petrol,168462,pune,sedan,manual,1,,270099
hyundai,2008,petrol,29650,pune,hatchback,manual,2,157399,157299
maruti,2012,diesel,79396,new delhi,sedan,manual,1,457943,373799
chevrolet,2010,petrol,71080,bengaluru,hatchback,manual,1,,237399
hyundai,2015,diesel,70207,bengaluru,sedan,automatic,1,770209,766599
honda,2013,diesel,132070,noida,sedan,manual,1,,250000
mahindra,2016,diesel,62601,ghaziabad,suv,manual,1,335608,333799
honda,2015,diesel,110600,pune,sedan,manual,1,,600000
hyundai,2012,petrol,71853,chennai,hatchback,manual,2,371005,336999
hyundai,2014,diesel,56549,ghaziabad,hatchback,manual,1,423434,340699
hyundai,2015,petrol,2546,bengaluru,hatchback,manual,1,565746,563799
hyundai,2012,petrol,170597,new delhi,sedan,manual,1,221216,197799
maruti,2013,petrol,81944,hyderabad,hatchback,manual,1,,257299
hyundai,2009,petrol & cng,119627,mumbai,hatchback,manual,2,,240899
hyundai,2011,petrol,47989,chennai,hatchback,manual,2,,227199
hyundai,2015,diesel,55867,hyderabad,suv,manual,1,1103693,916099
toyota,2010,diesel,150832,mumbai,suv,manual,1,,582199
renault,2016,petrol,23226,faridabad,hatchback,manual,1,323285,265699
honda,2013,petrol,68016,ghaziabad,sedan,manual,1,551947,424499
maruti,2014,diesel,103397,new delhi,sedan,manual,1,,442899
maruti,2019,petrol & cng,5715,noida,suv,manual,1,414683,386499
hyundai,2009,petrol,65198,mumbai,hatchback,manual,2,,169299
mahindra,2015,diesel,92400,gurgaon,luxury suv,manual,2,894267,858799
volkswagen,2014,diesel,82081,new delhi,sedan,manual,1,393376,310299
maruti,2015,petrol,7187,bengaluru,hatchback,automatic,1,,455899
maruti,2016,petrol & cng,95404,mumbai,hatchback,manual,1,,411599
maruti,2009,petrol,53231,hyderabad,hatchback,manual,1,,275299
ford,2015,petrol,52758,noida,suv,automatic,2,,640299
maruti,2012,diesel,242900,mumbai,suv,manual,1,525599,521099
maruti,2017,petrol,49405,bengaluru,hatchback,automatic,2,688470,674199
maruti,2014,petrol,66079,bengaluru,hatchback,manual,1,,347099
maruti,2016,petrol,48395,bengaluru,hatchback,automatic,1,,461299
maruti,2008,petrol & lpg,69982,chennai,hatchback,manual,1,202699,193499
tata,2019,diesel,46337,chennai,suv,manual,1,1952396,1914453
honda,2014,diesel,110899,chennai,sedan,manual,1,692558,620199
maruti,2016,petrol,83735,chennai,hatchback,automatic,1,461199,461099
maruti,2011,petrol,30640,pune,hatchback,manual,1,,266399
ford,2014,petrol,29000,mumbai,suv,manual,2,,464499
maruti,2016,petrol,36146,hyderabad,hatchback,automatic,2,,570599
honda,2010,petrol,60291,ghaziabad,sedan,automatic,1,,270000
maruti,2011,petrol,76919,new delhi,hatchback,manual,1,280249,251199
ford,2012,petrol,45635,pune,hatchback,manual,1,,238099
maruti,2017,diesel,51514,mumbai,suv,manual,1,774238,668999
maruti,2018,diesel,72536,chennai,sedan,manual,1,803731,674299
maruti,2018,petrol & cng,84119,hyderabad,hatchback,manual,1,435899,423899
mahindra,2016,diesel,105691,pune,luxury suv,,1,1004880,920999
tata,2018,petrol,3399,mumbai,sedan,manual,1,,571199
maruti,2010,petrol,71422,new delhi,hatchback,manual,2,,210099
maruti,2014,petrol,80728,mumbai,hatchback,manual,1,,362899
maruti,2016,petrol,38114,bengaluru,suv,manual,1,392199,392099
honda,2009,petrol & cng,103556,new delhi,sedan,manual,5,,210000
hyundai,2017,diesel,35617,mumbai,luxury sedan,automatic,2,,1134935
maruti,2015,petrol,45865,bengaluru,sedan,manual,1,437399,437299
maruti,2008,petrol,75701,mumbai,hatchback,manual,2,,180599
maruti,2018,diesel,57069,new delhi,suv,,1,,769599
maruti,2011,petrol,126386,bengaluru,hatchback,manual,1,,326599
mercedes benz,2012,diesel,53597,new delhi,luxury sedan,,2,,1047570
ford,2010,diesel,128317,pune,hatchback,manual,2,,187099
maruti,2018,petrol,57889,bengaluru,hatchback,automatic,1,,691299
mahindra,2019,diesel,16746,mumbai,suv,,1,,1154428
maruti,2014,petrol,48657,bengaluru,hatchback,manual,1,,272899
maruti,2011,petrol & cng,72151,mumbai,hatchback,manual,2,,253799
toyota,2010,petrol,85763,mumbai,luxury sedan,,3,,287299
audi,2012,diesel,29177,faridabad,luxury sedan,automatic,1,1193834,1184223
maruti,2009,petrol,54904,hyderabad,hatchback,manual,1,,185599
volkswagen,2016,petrol,43771,pune,sedan,manual,1,461788,460099
maruti,2016,petrol,111279,new delhi,hatchback,manual,1,,295000
maruti,2016,diesel,52520,new delhi,suv,manual,2,752415,595999
maruti,2017,diesel,59023,new delhi,suv,manual,2,630266,604999
maruti,2015,petrol,41516,new delhi,sedan,,1,457099,448399
hyundai,2014,petrol,51147,ghaziabad,sedan,manual,1,,375000
volkswagen,2015,petrol,35743,bengaluru,hatchback,automatic,1,815539,622599
volkswagen,2012,diesel,52977,chennai,sedan,manual,2,,367799
maruti,2020,petrol,7449,ahmedabad,suv,manual,1,582196,472799
maruti,2011,petrol,39325,new delhi,hatchback,manual,1,290099,286099
maruti,2018,petrol,3330,bengaluru,sedan,,1,845000,839099
mahindra,2016,diesel,60135,bengaluru,suv,automatic,2,696423,671999
maruti,2014,petrol,22656,bengaluru,hatchback,manual,1,414354,306999
honda,2012,petrol,110108,new delhi,hatchback,manual,1,,331799
toyota,2018,diesel,52726,mumbai,suv,automatic,1,2041889,1972932
maruti,2014,petrol,55269,pune,hatchback,manual,1,244004,241499
maruti,2012,petrol,56269,pune,sedan,manual,1,,408899
renault,2013,diesel,109600,ahmedabad,suv,manual,1,,413499
hyundai,2012,petrol,62165,ahmedabad,hatchback,manual,2,391171,312699
mercedes benz,2009,petrol,58102,bengaluru,luxury sedan,manual,2,,554499
honda,2014,diesel,82735,hyderabad,sedan,manual,1,597990,524699
maruti,2019,petrol,30598,hyderabad,hatchback,,1,441399,441299
maruti,2012,petrol,35190,chennai,hatchback,manual,2,269520,212999
maruti,2014,diesel,82140,new delhi,sedan,manual,2,,374799
maruti,2018,petrol,6193,bengaluru,hatchback,,1,502782,409199
maruti,2008,petrol,48435,hyderabad,hatchback,,2,247699,246199
maruti,2013,diesel,30011,bengaluru,sedan,manual,1,656834,517499
volkswagen,2013,petrol,68210,mumbai,sedan,automatic,1,,401000
honda,2019,petrol,21863,ahmedabad,sedan,,1,751634,625799
maruti,2018,diesel,55960,bengaluru,suv,manual,1,803015,788399
maruti,2014,petrol & cng,82605,pune,hatchback,manual,2,,244499
renault,2018,petrol,24872,chennai,hatchback,manual,1,432704,364899
hyundai,2008,petrol,78054,hyderabad,hatchback,manual,1,284119,235999
maruti,2014,petrol & cng,39790,pune,suv,manual,1,,371599
maruti,2014,petrol,241014,ghaziabad,sedan,manual,1,410325,315299
hyundai,2020,petrol,2259,bengaluru,hatchback,,1,,766099
renault,2018,petrol,21973,ahmedabad,hatchback,manual,1,390904,325299
hyundai,2014,petrol,39007,ahmedabad,hatchback,manual,1,499745,432099
maruti,2009,petrol,90418,new delhi,sedan,manual,1,246394,209599
volkswagen,2017,diesel,49616,chennai,sedan,automatic,1,927427,773199
maruti,2018,diesel,44813,ahmedabad,suv,manual,1,996189,803399
hyundai,2015,petrol,10520,bengaluru,hatchback,manual,1,557838,557099
hyundai,2012,petrol,66327,ahmedabad,hatchback,manual,1,,196999
maruti,2018,petrol,9861,bengaluru,hatchback,,1,437099,436999
maruti,2009,petrol,58959,bengaluru,hatchback,manual,2,201999,201899
maruti,2019,petrol,5115,noida,sedan,manual,1,638936,625199
nissan,2014,diesel,64628,faridabad,suv,manual,1,,500000
maruti,2019,petrol,27799,ahmedabad,hatchback,manual,1,401089,338099
volkswagen,2016,petrol,95987,hyderabad,hatchback,manual,1,552699,552599
honda,2014,petrol,72201,new delhi,sedan,manual,1,443004,371499
maruti,2010,petrol,56095,bengaluru,hatchback,manual,1,,240599
hyundai,2017,petrol,10754,pune,hatchback,manual,1,644322,637399
hyundai,2017,petrol,71494,new delhi,hatchback,manual,1,406310,386599
maruti,2018,petrol & cng,52420,new delhi,suv,manual,1,,380000
hyundai,2012,diesel,138000,gurgaon,hatchback,manual,1,,264199
hyundai,2009,petrol,101931,hyderabad,hatchback,manual,2,224399,221899
renault,2016,petrol,57111,new delhi,hatchback,manual,1,,251299
honda,2017,petrol,23780,mumbai,suv,manual,1,742945,723199
maruti,2014,diesel,116278,bengaluru,suv,manual,2,614585,593599
maruti,2011,petrol,74518,new delhi,hatchback,manual,1,,218899
honda,2016,diesel,40746,mumbai,suv,manual,1,,775000
hyundai,2013,petrol,57900,new delhi,hatchback,manual,1,330499,324199
honda,2013,petrol,91004,mumbai,sedan,manual,1,,380699
hyundai,2018,petrol,11962,hyderabad,hatchback,manual,1,807864,659499
maruti,2013,petrol,41967,bengaluru,hatchback,manual,3,,249299
toyota,2008,diesel,182406,pune,suv,manual,2,,391999
toyota,2011,petrol,156589,new delhi,sedan,manual,1,210599,207499
maruti,2018,petrol,3783,mumbai,suv,,1,906001,882599
maruti,2020,petrol,6679,noida,hatchback,manual,1,813742,622999
volkswagen,2016,petrol,17430,bengaluru,hatchback,automatic,2,773830,772499
maruti,2015,petrol,12593,bengaluru,hatchback,,2,,394199
hyundai,2015,petrol,91984,hyderabad,sedan,manual,1,489584,421099
toyota,2013,diesel,287219,gurgaon,suv,manual,1,,676699
maruti,2012,petrol,64259,hyderabad,hatchback,manual,1,304510,252199
hyundai,2011,petrol,62904,bengaluru,hatchback,manual,1,,387599
maruti,2011,petrol,68153,bengaluru,hatchback,manual,2,,241799
maruti,2012,petrol & cng,47729,mumbai,hatchback,manual,1,,289699
hyundai,2011,petrol,18974,mumbai,hatchback,manual,1,,359199
hyundai,2011,petrol,123568,pune,hatchback,manual,2,,290699
hyundai,2018,petrol,1827,mumbai,sedan,automatic,1,1187354,1182304
maruti,2015,petrol,30242,pune,hatchback,manual,1,263010,257499
maruti,2008,petrol & cng,64425,pune,hatchback,manual,2,,199999
hyundai,2016,petrol,2751,mumbai,hatchback,manual,1,477138,469999
honda,2012,petrol,59949,mumbai,hatchback,manual,2,336599,335099
hyundai,2013,petrol,25052,ahmedabad,hatchback,manual,1,250687,238299
maruti,2010,petrol & cng,34181,ghaziabad,hatchback,manual,1,,199199
maruti,2010,diesel,160205,pune,sedan,manual,2,309311,280799
maruti,2017,diesel,110111,new delhi,sedan,manual,1,,467399
hyundai,2015,petrol,58570,mumbai,hatchback,manual,1,,396499
hyundai,2013,petrol,115427,chennai,hatchback,manual,1,347910,292799
maruti,2007,petrol,149025,ghaziabad,hatchback,manual,4,,81000
maruti,2009,petrol,62353,bengaluru,hatchback,manual,3,,199299
hyundai,2013,diesel,69046,new delhi,hatchback,manual,1,,378299
maruti,2013,petrol,44431,bengaluru,hatchback,manual,2,,481699
hyundai,2014,petrol,29094,hyderabad,hatchback,manual,1,557425,490799
skoda,2012,diesel,81154,bengaluru,sedan,manual,1,,457799
hyundai,2012,petrol,10253,mumbai,sedan,automatic,2,,374799
toyota,2008,petrol,222344,mumbai,luxury sedan,,2,,228699
maruti,2016,petrol,32339,new delhi,hatchback,manual,1,358742,277099
maruti,2014,petrol,30338,mumbai,hatchback,manual,1,,362699
hyundai,2019,petrol,22647,mumbai,sedan,manual,1,826713,822899
maruti,2018,diesel,12608,bengaluru,suv,manual,1,1049638,855999
maruti,2015,diesel,92086,new delhi,hatchback,manual,1,423780,419699
hyundai,2006,petrol & cng,106500,new delhi,hatchback,manual,1,,70000
mg,2019,diesel,37965,mumbai,,,1,,1826684
maruti,2017,petrol,5359,ahmedabad,hatchback,manual,1,,270000
maruti,2015,diesel,64085,bengaluru,suv,manual,1,694872,680199
maruti,2015,petrol & cng,19570,mumbai,hatchback,,1,,374199
hyundai,2015,diesel,58003,new delhi,suv,,1,1017337,841699
maruti,2018,petrol,13638,bengaluru,hatchback,manual,1,647220,541799
maruti,2009,petrol,72623,mumbai,hatchback,manual,1,,180699
maruti,2012,diesel,94644,new delhi,sedan,manual,1,392440,333299
honda,2009,petrol,215809,ghaziabad,hatchback,manual,1,257953,202799
maruti,2011,petrol & cng,114593,hyderabad,hatchback,manual,2,,235299
ford,2004,petrol,28484,new delhi,sedan,manual,2,,50000
ford,2008,petrol,155454,bengaluru,sedan,manual,1,,242499
maruti,2015,petrol,31048,mumbai,suv,manual,1,668154,660199
skoda,2010,petrol,106039,hyderabad,luxury sedan,manual,1,506399,506299
maruti,2014,petrol,43981,bengaluru,sedan,manual,1,524741,517199
datsun,2017,petrol,5994,mumbai,hatchback,manual,1,,393499
maruti,2014,petrol,52108,chennai,hatchback,automatic,1,385278,380199
maruti,2015,petrol,100330,noida,sedan,manual,1,694062,537599
maruti,2014,petrol,87237,ghaziabad,hatchback,manual,1,273978,200399
maruti,2013,petrol,29454,bengaluru,hatchback,manual,2,253099,252999
maruti,2017,diesel,51203,pune,suv,manual,1,775344,768199
maruti,2017,diesel,150584,ahmedabad,suv,manual,1,909885,731399
hyundai,2010,petrol,87770,new delhi,hatchback,manual,1,,199699
maruti,2012,diesel,95000,ahmedabad,,,2,,260000
maruti,2018,petrol & cng,150635,ahmedabad,suv,manual,1,886187,740799
maruti,2009,petrol,74034,pune,hatchback,manual,2,252999,246999
honda,2011,petrol,640251,noida,sedan,automatic,2,,346299
maruti,2012,petrol,49323,mumbai,hatchback,manual,1,182199,182099
mahindra,2019,diesel,28580,ahmedabad,luxury suv,,1,1284150,1125744
honda,2010,petrol,119260,pune,sedan,,1,,247099
honda,2016,diesel,58682,new delhi,,,1,,500000
maruti,2017,petrol,19792,pune,hatchback,manual,1,559123,545999
maruti,2014,petrol,53916,bengaluru,hatchback,automatic,2,,398299
maruti,2017,petrol & cng,51063,mumbai,hatchback,manual,1,409399,409299
renault,2013,diesel,79962,noida,suv,manual,1,458415,365099
hyundai,2018,petrol,35859,chennai,sedan,manual,1,1145387,973399
maruti,2014,petrol,55075,faridabad,hatchback,manual,1,359488,269099
maruti,2010,petrol,63843,new delhi,hatchback,manual,3,202287,180699
maruti,2009,petrol,89307,hyderabad,hatchback,manual,1,,173699
maruti,2017,petrol,53935,ahmedabad,sedan,manual,1,700124,548599
volkswagen,2015,petrol,22078,pune,sedan,,2,,567599
maruti,2017,petrol,4347,new delhi,hatchback,manual,2,,500000
honda,2013,petrol,44622,mumbai,hatchback,manual,1,289899,289799
maruti,2020,petrol,5076,ahmedabad,suv,manual,1,592061,481099
honda,2013,petrol,20924,mumbai,sedan,manual,1,429905,411499
ford,2013,diesel,111690,noida,suv,manual,1,449580,384299
ford,2014,petrol,37000,bengaluru,hatchback,,2,,375000
maruti,2007,petrol & cng,100178,pune,sedan,manual,4,,100000
maruti,2008,petrol,117930,new delhi,sedan,manual,1,,163199
hyundai,2009,petrol,111095,new delhi,hatchback,manual,1,195544,187099
volkswagen,2016,petrol,96726,bengaluru,sedan,automatic,1,627571,623899
hyundai,2008,petrol & cng,102602,new delhi,sedan,manual,2,,150000
maruti,2016,petrol,70380,ahmedabad,hatchback,manual,1,296092,259599
honda,2013,petrol,68916,mumbai,hatchback,manual,1,,338699
maruti,2012,petrol & cng,80909,new delhi,hatchback,manual,2,,174000
maruti,2010,diesel,103406,new delhi,hatchback,manual,1,,152000
maruti,2019,petrol,19564,chennai,hatchback,manual,1,578199,567099
renault,2019,petrol,16685,ghaziabad,hatchback,manual,1,504069,386599
maruti,2008,petrol,90892,pune,hatchback,manual,4,,70000
honda,2010,petrol,86559,bengaluru,sedan,manual,2,,431499
hyundai,2013,petrol,68242,mumbai,sedan,manual,3,407106,367699
honda,2014,petrol,67597,bengaluru,sedan,manual,2,,631699
hyundai,2012,diesel,115457,ghaziabad,sedan,manual,1,416990,356599
maruti,2018,diesel,52996,mumbai,sedan,manual,1,709699,709499
maruti,2013,diesel,115820,new delhi,suv,manual,1,466648,456899
hyundai,2018,diesel,40049,new delhi,suv,,1,913275,878999
hyundai,2014,petrol,39756,pune,sedan,manual,2,,483899
maruti,2015,diesel,71640,hyderabad,hatchback,manual,1,,536399
hyundai,2014,petrol,31287,bengaluru,hatchback,manual,3,,286499
maruti,2016,petrol,47833,hyderabad,hatchback,,2,,351199
maruti,2011,petrol,55810,new delhi,hatchback,manual,2,251251,206999
maruti,2017,petrol,38079,mumbai,hatchback,manual,2,,334299
maruti,2014,petrol,83300,ahmedabad,hatchback,manual,1,489557,394499
chevrolet,2010,petrol,98553,bengaluru,hatchback,manual,1,,224699
mahindra,2015,diesel,113208,new delhi,luxury suv,manual,1,,918099
hyundai,2014,diesel,95243,mumbai,hatchback,manual,1,,526999
hyundai,2010,petrol,87265,mumbai,hatchback,manual,1,,268299
chevrolet,2006,petrol & cng,63992,ahmedabad,hatchback,manual,2,,80000
maruti,2011,petrol,35039,hyderabad,hatchback,manual,1,238699,238599
maruti,2012,petrol,53558,mumbai,hatchback,manual,1,279699,279599
toyota,2011,petrol,36419,mumbai,hatchback,manual,2,,257399
maruti,2015,petrol,67455,bengaluru,,,1,,280099
maruti,2014,petrol,53935,lucknow,sedan,manual,1,,411099
toyota,2015,petrol,60954,chennai,hatchback,manual,1,514583,435099
maruti,2019,diesel,65709,chennai,sedan,manual,1,698399,691699
maruti,2012,diesel,123846,new delhi,hatchback,manual,1,,327799
maruti,2018,diesel,27623,chennai,hatchback,manual,1,748708,658899
